"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-25",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-26",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-28",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-29",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-11-30",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-01",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-02",,,,,"15.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-03",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-04",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-05",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-06",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-07",,,,,"4.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-08",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-09",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-12",,,,,"94.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-13",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-14",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-15",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-16",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-17",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-18",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-19",,,,,"18.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-20",,,,,"21.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-21",,,,,"7.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-22",,,,,"9.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-23",,,,,"4.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-24",,,,,"12.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-25",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-26",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-27",,,,,"2.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-28",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-29",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-30",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2016-12-31",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-01",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-02",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-03",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-04",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-05",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-06",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-07",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-08",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-09",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-10",,,,,"22.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-11",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-12",,,,,"11.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-13",,,,,"11.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-14",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-15",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-16",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-17",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-18",,,,,"28.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-19",,,,,"16.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-20",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-21",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-22",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-23",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-24",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-25",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-26",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-27",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-28",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-29",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-30",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-01-31",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-01",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-02",,,,,"10.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-03",,,,,"4.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-04",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-05",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-06",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-07",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-08",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-09",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-11",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-12",,,,,"3.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-13",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-14",,,,,"7.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-15",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-16",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-17",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-18",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-19",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-20",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-21",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-22",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-23",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-24",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-25",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-26",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-02-28",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-01",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-02",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-03",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-05",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-06",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-07",,,,,"11.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-08",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-09",,,,,"4.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-10",,,,,"6.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-12",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-13",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-14",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-15",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-16",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-17",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-18",,,,,"43.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-19",,,,,"36.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-20",,,,,"28.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-21",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-22",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-23",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-24",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-25",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-26",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-28",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-29",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-30",,,,,"31.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-03-31",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-01",,,,,"15.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-02",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-03",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-05",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-06",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-07",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-08",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-09",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-10",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-12",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-13",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-14",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-15",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-16",,,,,"5.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-17",,,,,"10.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-18",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-19",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-20",,,,,"5.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-21",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-22",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-23",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-24",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-25",,,,,"76.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-26",,,,,"69.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-27",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-28",,,,,"27.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-29",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-04-30",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-01",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-02",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-03",,,,,"6.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-05",,,,,"25.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-06",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-07",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-08",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-09",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-11",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-12",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-13",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-14",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-15",,,,,"11.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-16",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-17",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-18",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-19",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-20",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-21",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-22",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-23",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-24",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-25",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-26",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-27",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-28",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-29",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-30",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-05-31",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-01",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-02",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-03",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-04",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-05",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-06",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-07",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-08",,,,,"27.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-09",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-12",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-13",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-14",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-15",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-16",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-17",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-18",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-19",,,,,"3.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-20",,,,,"13.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-21",,,,,"17.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-22",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-23",,,,,"13.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-24",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-25",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-26",,,,,"20.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-27",,,,,"35.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-28",,,,,"8.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-29",,,,,"20.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-06-30",,,,,"31.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-01",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-02",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-03",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-04",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-05",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-06",,,,,"7.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-07",,,,,"8.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-08",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-09",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-10",,,,,"20.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-11",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-12",,,,,"8.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-13",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-14",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-15",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-16",,,,,"10.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-17",,,,,"9.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-18",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-19",,,,,"6.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-20",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-21",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-22",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-23",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-24",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2017-07-25",,,,,"3.8",",,7",,,,
